129790_at,1728_at,22881_at,341_at,4935_at,5243_at,5253_at,5580_at,63898_at,79668_at,label
6.08,7.23,4.56,5.15,3.95,6.39,8.20,6.90,5.81,7.63,0.00
5.67,9.97,5.10,5.90,3.92,6.08,8.29,6.43,4.54,5.91,1.00
6.35,9.03,4.40,5.15,4.26,4.50,7.94,9.03,4.31,6.22,1.00
6.95,11.87,5.32,11.97,11.26,3.85,6.85,7.45,6.08,5.48,0.00
6.52,11.71,6.63,7.12,3.98,4.25,7.58,9.59,4.52,6.50,1.00
8.51,11.84,6.85,5.50,3.98,9.66,7.39,6.82,5.77,6.89,0.00
7.98,12.28,5.51,5.58,4.45,7.45,7.24,6.32,6.57,6.39,0.00
5.34,12.89,6.76,14.24,8.68,4.06,8.03,9.27,4.74,4.36,1.00
7.64,12.91,6.81,6.84,3.96,5.93,8.70,7.33,4.81,7.20,1.00
6.49,12.78,6.21,8.82,8.02,4.32,8.12,9.69,5.06,6.42,1.00
5.51,11.92,6.54,6.43,4.87,4.04,7.66,8.31,6.45,5.25,1.00
6.07,12.39,4.45,5.96,5.19,3.69,8.44,9.09,7.08,4.78,0.00
