100652850_at,330_at,388692_at,4013_at,4255_at,51226_at,51260_at,5152_at,51566_at,5447_at,54495_at,55106_at,56122_at,57291_at,5935_at,647946_at,7068_at,90141_at,90488_at,9609_at,label
7.47,5.12,5.92,5.65,9.21,5.86,10.03,5.77,9.84,7.28,7.38,4.70,4.96,11.10,8.27,5.06,7.88,8.64,10.23,6.05,0.00
8.38,7.34,6.27,6.65,4.65,4.93,9.15,4.14,4.14,8.42,8.76,6.22,3.73,10.40,8.01,5.45,8.01,9.20,9.37,4.97,0.00
9.17,3.92,5.58,5.38,5.03,5.69,4.77,5.58,4.37,9.87,8.05,4.44,4.42,10.85,8.48,3.44,5.89,7.56,10.71,6.51,0.00
7.42,10.38,8.62,8.42,5.17,7.05,8.60,6.98,9.42,8.43,8.24,6.95,6.26,10.67,8.30,5.43,6.67,10.01,9.61,4.69,1.00
9.24,10.16,7.70,5.41,6.33,9.42,5.98,4.12,11.41,7.78,10.01,4.67,4.01,7.57,8.82,4.03,4.90,7.83,8.91,6.39,1.00
8.97,4.58,5.95,6.85,8.11,6.65,8.20,4.27,10.17,7.36,9.74,4.69,7.66,10.50,6.12,3.77,6.73,9.55,10.03,5.39,0.00
8.33,5.08,5.50,6.11,4.01,7.57,9.59,3.56,8.75,7.43,9.74,8.14,7.82,9.56,6.87,5.19,7.77,8.65,10.42,6.28,0.00
8.27,5.15,6.21,6.31,8.77,4.90,9.33,3.91,4.25,8.71,10.25,8.67,4.73,9.25,7.54,6.04,6.59,7.38,10.65,6.47,1.00
9.17,9.08,7.14,6.64,4.17,5.41,9.90,3.59,9.73,7.56,10.42,8.18,5.93,10.26,7.52,3.47,5.07,8.71,10.85,4.61,0.00
8.12,10.48,7.73,6.85,7.68,6.31,9.62,4.36,10.35,7.48,7.73,5.02,5.09,9.18,8.78,4.08,5.74,7.72,9.69,4.93,0.00
8.39,6.58,5.53,6.51,8.48,5.40,10.05,6.12,8.15,8.30,6.72,4.53,3.84,10.77,8.96,4.95,5.15,8.95,9.33,4.95,0.00
7.11,7.43,5.81,6.97,9.91,7.84,10.04,4.55,8.16,5.90,9.07,9.20,4.35,10.02,8.76,6.41,5.26,9.02,10.51,5.23,1.00
8.12,4.82,6.38,5.40,7.81,8.60,9.64,5.16,4.06,8.54,8.52,5.72,5.96,10.42,7.19,4.87,5.46,9.25,8.81,4.59,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
8.09,12.37,6.45,5.37,8.96,6.34,7.69,5.25,7.88,7.11,9.49,4.66,3.55,10.70,8.53,3.30,4.80,9.05,9.73,4.78,0.00
9.12,4.36,5.71,5.80,7.61,5.14,9.59,5.66,9.14,8.21,9.02,8.40,8.13,10.23,8.66,4.00,7.23,9.34,10.98,5.42,0.00
9.14,3.90,5.87,6.63,9.46,5.42,9.77,7.36,10.05,8.66,7.60,6.78,3.87,9.13,7.98,3.94,8.75,9.21,10.86,5.99,0.00
9.54,4.63,5.40,6.47,10.04,8.98,9.63,4.66,10.63,7.72,8.15,7.06,5.30,8.96,9.01,4.82,7.18,8.28,11.20,6.14,0.00
8.13,8.73,7.76,6.81,10.12,4.70,10.22,5.82,10.63,9.73,8.32,6.90,4.93,8.72,7.17,7.39,4.87,8.02,9.66,6.15,0.00
7.86,4.14,5.35,5.35,8.75,5.68,9.74,3.58,9.24,7.87,8.51,6.92,3.99,11.49,8.95,6.90,8.78,10.01,9.08,5.51,1.00
