100124700_at,100652898_at,10810_at,1281_at,146857_at,147381_at,147495_at,1604_at,1759_at,1827_at,1847_at,203413_at,256691_at,25797_at,29940_at,3216_at,375033_at,3759_at,401074_at,5090_at,54097_at,54532_at,57639_at,5793_at,64108_at,644246_at,8870_at,9540_at,9603_at,9760_at,label
3.78,11.52,5.05,3.85,6.85,4.22,4.35,10.90,8.38,6.60,8.83,3.75,6.60,4.00,9.11,5.17,6.16,5.92,7.88,7.81,4.16,6.65,5.05,6.94,8.70,8.85,12.04,8.48,8.92,4.47,1.00
3.40,13.39,9.09,3.78,7.53,4.39,4.18,10.13,5.57,7.81,7.10,3.45,3.63,7.26,10.25,10.45,4.68,4.06,7.73,8.29,3.82,7.95,4.68,8.44,5.57,7.07,12.58,8.72,4.65,3.98,1.00
3.14,9.40,8.95,3.93,3.59,4.25,4.01,9.13,5.18,8.02,6.34,3.56,3.70,4.22,4.53,9.18,3.87,4.01,4.45,8.21,3.83,3.92,5.37,8.02,4.27,5.76,4.51,7.86,3.72,3.77,0.00
3.77,13.71,10.71,13.30,3.62,4.10,5.19,6.65,4.99,6.46,6.03,6.51,3.64,10.74,10.46,5.49,3.81,3.92,6.94,9.13,3.67,5.01,4.40,7.97,3.91,5.12,7.85,8.94,5.49,6.73,1.00
5.60,12.51,9.51,13.40,3.59,8.93,4.27,9.09,8.84,7.66,8.42,8.07,5.19,9.61,10.49,7.62,4.69,6.33,5.66,8.47,3.62,5.55,3.97,7.79,6.57,6.07,12.22,10.52,5.05,5.23,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
3.28,12.87,5.28,3.63,7.83,4.20,4.22,9.17,7.49,6.42,10.57,8.16,3.96,7.02,9.57,3.88,3.98,4.23,7.21,7.15,4.28,8.19,4.68,9.25,5.24,6.43,10.96,9.54,9.03,4.46,1.00
3.58,9.23,4.22,4.05,3.51,3.81,4.17,7.75,5.78,5.59,5.27,3.48,3.70,7.34,4.60,4.31,3.78,3.76,4.30,8.16,3.99,6.05,5.01,4.77,3.78,8.66,5.81,5.29,4.51,9.52,1.00
3.58,8.85,5.91,3.84,7.91,4.20,4.34,9.91,5.28,6.38,4.56,3.77,3.56,4.11,7.68,4.70,3.76,4.04,4.28,8.43,3.94,5.23,5.91,4.43,6.24,7.70,6.92,5.29,3.71,3.84,1.00
3.51,7.53,4.44,3.90,6.34,4.38,4.21,9.97,5.56,6.23,8.23,3.41,3.50,4.53,9.88,4.82,3.70,3.93,3.99,7.26,4.18,8.30,4.57,8.28,6.65,5.92,9.43,6.66,4.63,3.74,1.00
6.68,13.62,7.88,8.32,3.66,4.14,3.86,9.01,6.18,7.51,6.31,3.19,3.94,5.05,10.10,5.78,3.87,8.83,4.09,8.14,3.90,6.06,6.06,6.79,7.19,6.52,5.19,9.10,5.39,3.64,0.00
3.47,11.18,5.30,3.74,4.06,4.07,8.56,4.86,7.05,6.82,5.28,3.52,3.36,11.08,5.02,6.10,3.95,5.65,4.19,8.26,8.96,7.98,5.14,7.30,4.72,8.33,10.92,8.74,8.20,3.55,1.00
5.45,11.18,9.26,3.98,3.51,4.33,11.80,7.59,7.57,6.24,8.26,3.65,4.03,11.05,6.53,10.81,5.05,3.80,4.24,7.92,4.62,7.02,4.41,6.65,5.71,8.17,12.66,8.95,10.98,3.77,0.00
6.65,10.44,8.25,3.87,3.67,4.36,10.52,4.19,7.91,6.56,5.49,3.62,3.94,8.45,5.37,8.41,3.97,6.52,4.65,5.97,8.10,6.51,4.60,4.03,3.81,6.82,11.89,9.17,6.52,3.60,0.00
5.38,10.23,4.73,6.65,3.63,4.18,11.32,6.19,6.91,5.78,6.30,3.56,3.56,7.58,7.89,6.74,3.83,3.87,6.79,7.24,3.86,5.34,4.38,4.75,4.15,6.25,7.81,8.45,4.74,3.75,0.00
3.32,12.68,7.10,3.69,7.55,3.73,3.95,9.34,5.50,5.77,6.73,10.09,6.59,6.62,10.97,4.53,5.86,3.87,4.52,8.13,3.77,7.03,4.79,7.96,7.36,5.84,12.05,7.68,3.69,3.47,1.00
4.14,5.40,5.18,3.88,4.98,4.00,7.97,10.71,5.11,6.97,5.59,3.53,3.79,3.49,7.50,5.38,3.92,4.52,4.14,8.28,6.45,7.01,4.92,6.05,5.12,7.21,7.99,4.88,5.59,3.76,0.00
7.19,13.31,9.75,13.42,3.60,4.31,12.51,7.18,5.95,6.09,5.67,3.60,3.64,8.08,10.58,9.52,4.06,8.40,9.00,9.36,3.63,10.11,4.77,7.14,4.22,5.74,7.90,10.58,5.67,5.44,0.00
3.08,11.88,5.64,3.80,8.19,8.10,7.95,10.67,7.61,6.36,8.25,3.37,5.76,5.54,10.05,3.60,3.60,4.06,7.50,12.74,3.72,7.08,3.99,7.84,4.81,8.02,10.48,9.77,7.63,8.07,1.00
6.04,10.72,8.41,3.91,5.11,4.21,7.52,10.33,6.35,9.83,8.21,3.72,3.28,3.78,5.27,9.74,3.85,3.86,3.93,8.88,6.36,7.45,5.49,6.47,4.16,7.27,12.28,4.50,3.66,3.85,0.00
3.86,12.23,6.12,3.84,4.94,4.37,4.07,7.80,7.27,6.97,7.47,3.60,3.50,4.04,7.51,7.36,4.44,4.37,8.10,5.79,4.13,6.83,5.92,6.62,9.42,7.76,11.32,6.82,8.04,3.91,1.00
3.89,12.20,8.26,10.58,3.45,4.74,7.93,11.26,6.79,11.13,6.22,3.39,3.77,3.94,7.30,8.06,3.75,6.76,8.64,7.54,4.11,8.49,6.63,8.68,7.75,6.18,13.02,7.76,8.11,3.65,1.00
4.23,11.53,8.81,8.81,3.39,4.56,4.08,9.58,7.70,10.06,8.14,6.62,3.68,9.64,10.28,9.52,3.78,5.58,7.81,8.51,3.98,7.94,4.72,8.54,5.98,5.81,13.43,9.34,8.35,3.77,1.00
3.81,11.18,8.95,3.76,3.52,4.01,5.50,9.76,5.51,9.09,7.89,3.63,5.11,6.31,4.50,5.80,3.84,4.79,4.02,8.14,4.45,10.17,4.61,7.44,7.18,8.44,12.71,9.56,7.14,3.87,0.00
3.70,12.02,4.83,3.83,3.86,4.13,5.44,9.06,5.97,10.70,6.95,3.43,3.77,10.30,6.33,6.78,3.61,4.29,4.03,8.26,4.46,10.34,4.67,8.70,7.19,8.10,11.88,7.18,9.04,3.84,1.00
