10873_at,1303_at,1312_at,1545_at,23530_at,2534_at,26040_at,26278_at,284702_at,4071_at,4072_at,56474_at,57407_at,5918_at,8303_at,8910_at,9404_at,9603_at,9849_at,9886_at,label
8.54,4.53,9.29,6.10,8.77,4.23,4.32,4.23,7.69,11.46,12.82,8.82,9.34,4.56,5.58,3.82,7.54,7.46,7.75,6.96,1.00
6.25,4.73,7.72,4.12,9.43,4.19,8.91,9.66,8.68,4.33,3.59,4.82,9.52,4.36,4.57,3.83,6.34,7.11,7.43,4.46,1.00
7.20,9.31,8.45,12.44,8.09,5.67,7.12,5.07,7.59,5.33,12.43,8.05,10.07,10.28,6.56,11.53,6.97,5.78,7.75,4.43,0.00
7.37,4.61,7.83,4.34,8.65,7.33,9.29,9.27,9.06,4.24,10.53,7.14,5.09,4.18,4.88,11.11,4.98,8.55,8.39,3.51,1.00
4.60,4.61,8.75,7.25,9.19,7.74,10.19,8.94,8.70,4.31,9.36,4.69,5.04,4.37,5.32,11.78,7.99,9.08,7.73,7.02,1.00
6.37,4.58,8.26,4.44,9.03,5.15,7.52,9.29,9.16,4.24,11.58,8.40,6.42,4.56,5.52,4.57,11.75,9.04,8.25,4.04,1.00
6.38,4.44,7.91,4.42,9.73,7.26,9.59,8.98,6.36,4.29,7.58,4.52,8.52,4.28,4.29,12.06,6.51,8.55,7.76,5.56,1.00
7.82,4.41,7.54,4.20,9.53,8.10,8.92,9.21,9.50,4.19,3.82,4.76,5.39,4.66,4.62,11.68,10.24,7.83,8.21,6.95,1.00
5.04,6.99,9.99,9.09,9.34,4.72,5.95,8.00,7.38,10.86,11.81,6.56,10.28,4.25,6.15,11.39,7.43,7.55,6.63,5.50,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.63,10.08,8.91,6.82,8.40,4.17,4.16,4.52,9.76,11.09,12.90,8.15,10.41,6.18,4.73,11.71,6.33,7.18,7.69,7.84,1.00
8.87,5.25,9.22,9.57,7.54,4.31,4.22,8.44,9.07,12.85,13.02,8.75,10.54,11.10,5.35,10.83,7.32,9.63,8.67,4.36,0.00
5.15,8.35,8.52,11.13,9.49,6.60,5.75,9.82,8.51,9.47,3.98,7.18,7.75,5.63,5.24,11.07,5.76,7.80,6.91,8.39,1.00
6.00,4.33,7.94,7.29,9.72,6.60,4.35,10.71,9.21,7.16,11.82,7.63,8.81,4.74,4.84,3.95,8.86,5.96,8.13,4.70,0.00
5.39,4.31,8.03,4.34,7.24,4.43,8.11,7.48,8.54,11.86,7.24,7.32,9.13,4.07,4.75,11.17,5.51,4.77,9.13,4.00,1.00
5.06,5.79,10.00,6.96,9.70,7.42,7.98,9.61,8.72,11.77,12.60,4.31,10.34,4.06,5.32,9.09,5.15,6.58,7.13,4.98,1.00
6.31,6.90,9.21,6.09,5.96,4.64,5.32,7.21,6.50,10.88,12.56,6.00,10.29,4.06,5.71,3.96,4.74,6.78,7.41,3.70,0.00
6.27,6.25,8.99,7.89,9.66,4.25,6.93,8.53,8.54,11.12,12.59,7.53,4.52,4.19,5.11,4.23,6.15,5.31,7.62,4.63,1.00
5.39,4.47,8.50,4.53,10.51,4.12,8.64,7.96,9.86,4.09,4.30,7.10,8.90,4.26,4.37,11.45,8.12,7.35,8.49,3.98,1.00
7.86,8.17,9.10,11.49,7.41,7.91,4.02,9.36,8.02,9.09,5.96,7.66,10.52,5.89,5.76,12.47,5.81,6.94,6.15,7.43,0.00
5.59,6.19,8.64,4.15,8.35,6.81,4.84,10.56,8.06,12.36,4.11,6.93,8.98,5.31,5.23,11.23,9.11,7.21,6.99,6.71,0.00
5.54,4.51,8.37,4.10,9.35,9.08,10.49,7.87,8.22,3.80,3.37,4.90,4.49,4.02,5.87,10.94,8.19,7.15,8.52,5.39,1.00
7.23,4.58,8.80,4.13,9.63,6.22,4.39,5.04,10.28,10.43,14.04,7.26,8.90,4.01,4.77,4.32,6.35,8.58,8.78,4.87,1.00
7.39,5.45,7.62,4.82,8.81,6.52,4.40,10.66,7.20,10.64,8.78,7.17,9.51,4.38,4.92,9.17,5.77,7.54,7.54,4.40,1.00
5.84,4.47,8.70,10.69,9.20,4.80,8.58,6.73,7.36,11.71,12.83,7.28,8.34,5.81,5.33,10.90,5.24,6.29,6.97,4.13,1.00
