114818_at,122622_at,1848_at,2012_at,2109_at,25791_at,2706_at,3097_at,3625_at,389136_at,3992_at,401233_at,56122_at,56521_at,5836_at,6920_at,7188_at,7728_at,84674_at,85027_at,label
8.54,4.39,9.17,10.21,9.55,4.66,5.31,6.08,5.19,5.95,9.41,3.91,4.94,5.02,10.40,7.83,7.09,6.41,6.54,7.23,0.00
6.99,8.63,9.41,9.81,10.98,4.88,10.07,6.55,7.41,3.54,9.88,3.51,4.59,8.49,9.93,5.61,6.62,6.36,8.46,9.59,0.00
9.34,6.82,9.21,10.56,9.73,5.13,8.60,6.49,11.13,4.67,4.61,3.68,6.11,4.10,7.24,4.35,7.48,6.42,4.88,7.79,0.00
7.59,5.80,11.00,6.59,9.69,4.89,11.40,6.06,4.70,6.04,7.94,4.70,3.55,4.16,9.44,4.61,7.25,8.21,7.66,7.59,1.00
4.47,5.59,4.25,7.59,9.76,5.44,5.76,7.28,9.82,5.10,8.81,5.54,4.12,6.08,10.91,6.91,8.51,7.11,5.40,7.26,0.00
8.23,4.59,9.62,10.83,9.01,4.20,12.55,7.46,10.14,9.09,8.58,5.08,5.40,4.41,9.39,6.01,7.44,6.58,7.87,7.98,1.00
7.43,5.61,7.55,10.27,9.54,4.37,3.95,5.98,9.21,5.12,9.56,3.44,7.24,4.18,9.37,5.94,5.99,7.04,9.44,9.92,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.17,4.35,9.37,11.67,10.20,4.62,7.07,7.46,5.79,3.62,10.14,6.09,4.36,4.38,10.56,4.95,6.67,7.76,4.55,5.45,0.00
9.77,7.11,9.91,4.14,8.75,4.43,4.27,5.87,4.67,3.56,10.40,4.95,7.58,8.40,8.02,5.10,7.00,7.16,6.46,4.60,0.00
4.64,5.21,9.48,4.80,9.73,3.91,4.15,5.51,4.31,3.77,10.61,3.76,3.68,7.10,11.66,4.91,5.02,6.91,9.14,10.15,1.00
