100132815_at,1365_at,1690_at,221120_at,27345_at,3625_at,5783_at,7620_at,79605_at,9590_at,label
4.20,4.51,4.64,4.50,5.65,4.91,7.15,4.38,7.24,6.01,0.00
7.30,10.85,4.60,9.73,8.42,11.03,7.30,6.41,4.01,5.20,0.00
6.60,11.61,5.97,9.17,4.93,5.11,7.74,5.50,5.00,8.98,0.00
6.54,4.08,4.74,8.57,4.99,7.86,7.86,6.07,8.30,5.03,1.00
5.11,5.36,6.75,8.62,6.26,8.91,9.11,4.28,4.98,6.83,1.00
6.74,3.83,4.80,8.74,7.75,5.05,10.04,5.48,4.35,5.54,1.00
4.98,3.78,4.73,8.05,7.21,8.34,9.35,4.70,4.03,5.71,0.00
7.27,4.07,11.11,6.54,8.63,5.00,4.20,5.55,4.82,4.53,0.00
6.61,6.17,7.88,7.50,4.88,4.35,8.02,6.29,8.10,6.19,1.00
6.22,4.85,9.82,9.24,6.00,4.14,7.36,4.02,4.22,9.99,1.00
4.62,4.19,5.43,8.52,5.36,4.33,6.72,4.91,4.34,5.24,0.00
7.09,10.03,4.75,8.16,6.96,10.18,9.16,4.97,5.36,4.74,0.00
5.92,4.04,4.68,8.82,4.99,6.26,4.70,3.52,4.49,9.94,0.00
5.19,3.98,5.74,8.76,7.95,8.52,6.77,7.41,4.06,8.08,0.00
4.72,4.16,6.03,8.77,4.93,5.07,8.42,5.83,4.12,9.83,1.00
