10396_at,221711_at,23048_at,2571_at,26278_at,3625_at,399474_at,5118_at,7134_at,95681_at,label
3.77,3.75,8.48,7.26,5.06,4.70,4.75,5.43,6.68,7.97,1.00
3.73,3.68,9.33,6.05,8.86,9.21,5.15,11.34,3.85,9.07,0.00
3.67,3.86,10.24,5.06,9.25,5.79,5.70,4.88,3.73,9.20,0.00
3.66,5.47,9.30,4.34,10.37,4.31,5.25,4.79,3.83,8.27,1.00
3.51,4.57,9.29,4.39,8.66,5.50,4.49,10.77,6.17,9.21,1.00
6.91,4.91,9.31,4.33,7.60,11.80,4.55,5.61,5.09,9.20,0.00
3.99,3.96,9.44,7.03,9.46,4.31,8.29,11.35,4.28,9.21,1.00
4.65,3.89,7.83,6.03,8.65,4.57,4.67,5.12,3.55,9.44,1.00
3.70,3.98,8.14,7.26,9.60,4.39,5.50,5.60,3.24,9.14,0.00
3.78,5.84,8.70,8.22,9.63,5.62,4.41,5.02,4.30,8.60,1.00
4.28,4.16,8.93,7.26,8.96,5.41,7.78,9.41,3.54,8.24,1.00
5.76,3.71,7.13,4.20,7.70,4.70,6.69,5.36,4.17,8.48,0.00
4.39,4.78,8.97,4.40,10.92,4.45,5.80,11.96,3.80,9.58,1.00
4.80,4.38,8.81,4.85,9.95,5.11,4.58,4.74,3.97,4.81,1.00
3.71,4.06,8.60,5.47,9.74,6.15,4.70,4.49,3.97,8.63,1.00
3.60,5.73,9.07,5.06,10.42,10.67,7.13,3.94,3.71,9.31,0.00
4.02,6.27,9.54,4.12,9.88,4.65,4.62,9.90,3.94,8.53,1.00
4.10,3.87,8.43,6.76,8.23,4.63,4.91,4.41,5.24,8.22,0.00
4.78,4.95,9.42,5.86,8.43,10.10,6.49,5.25,3.72,7.34,0.00
7.83,3.65,8.76,4.84,8.89,4.57,6.72,6.39,4.11,9.68,0.00
8.33,4.02,10.39,4.31,8.38,4.91,6.12,7.02,3.72,9.46,1.00
3.69,4.10,9.50,4.70,9.11,5.59,4.78,11.37,3.55,10.02,0.00
3.74,4.00,8.52,6.22,9.10,8.52,6.45,5.89,8.23,8.90,1.00
6.09,4.37,8.24,7.62,9.14,4.57,5.10,5.20,4.07,4.48,1.00
3.57,5.58,8.52,4.97,10.77,4.45,8.32,12.00,3.90,8.24,1.00
6.32,3.85,8.04,7.00,5.62,5.11,5.08,4.98,5.50,7.07,1.00
3.70,6.17,9.87,4.58,10.04,4.58,7.67,8.68,3.56,8.54,0.00
3.75,3.69,8.08,5.76,9.50,4.25,8.70,6.26,3.93,7.08,0.00
3.54,3.81,8.76,6.51,7.69,8.91,6.76,4.82,3.67,8.07,1.00
4.16,3.66,11.56,4.38,9.61,4.74,8.99,6.35,7.63,7.37,1.00
5.04,4.01,8.89,4.40,10.69,5.00,5.82,6.05,3.76,9.71,0.00
4.31,5.02,7.81,6.63,11.17,4.21,4.61,6.58,3.96,10.11,0.00
4.62,4.58,8.67,4.33,9.71,4.62,4.55,10.76,10.51,7.65,1.00
3.91,3.95,8.72,8.51,9.42,5.04,3.80,11.28,3.96,8.30,1.00
3.78,4.23,9.27,9.28,10.28,8.52,8.37,10.84,3.88,8.41,0.00
3.65,3.69,9.10,7.81,10.89,4.57,7.02,9.41,3.40,8.73,1.00
3.73,3.94,8.10,7.70,10.21,5.07,4.36,5.77,4.27,8.36,1.00
3.89,3.87,7.95,4.16,9.49,4.33,6.18,10.93,3.52,9.72,0.00
7.70,3.82,9.19,7.02,5.92,11.11,4.12,6.64,3.74,6.99,1.00
7.30,3.52,8.87,4.39,3.37,11.24,5.37,4.78,3.71,7.37,0.00
