100289098_at,10365_at,117177_at,134265_at,1820_at,221895_at,25805_at,25937_at,2669_at,2887_at,3887_at,390916_at,401233_at,5349_at,54947_at,5728_at,81618_at,83742_at,9241_at,9569_at,label
7.31,7.01,7.06,5.84,4.47,7.45,4.35,8.10,5.69,5.59,5.79,10.31,5.42,10.71,8.83,8.14,8.38,9.95,3.70,9.22,0.00
9.15,6.66,6.38,5.92,4.41,5.78,6.91,8.66,4.84,9.20,7.49,10.96,3.52,11.29,6.46,7.95,8.36,8.57,3.62,9.43,0.00
7.20,6.16,7.48,5.36,5.27,4.96,8.83,7.91,5.28,4.99,4.97,10.27,3.44,11.85,7.21,8.67,7.25,8.98,3.55,8.71,0.00
9.11,9.70,7.75,3.93,8.03,7.07,4.01,4.32,4.95,7.15,4.28,11.04,6.81,5.02,4.79,9.89,9.17,5.77,3.58,7.29,1.00
9.94,8.21,5.59,4.46,5.39,7.81,11.00,8.40,10.08,9.27,4.56,11.34,5.08,10.22,9.08,9.45,8.76,9.03,3.60,9.09,0.00
9.74,11.34,7.71,4.15,7.31,8.40,10.01,4.47,4.90,7.89,4.53,10.12,4.87,5.07,5.41,10.45,12.64,7.75,4.11,8.50,1.00
6.79,8.98,7.95,4.44,7.08,4.72,8.31,4.73,7.23,7.06,4.73,11.14,7.04,9.92,9.00,8.74,8.59,7.40,3.48,10.23,1.00
8.19,5.44,7.40,4.31,5.69,9.67,4.12,4.45,8.41,4.80,5.10,9.82,4.35,5.61,4.11,9.54,6.13,5.06,3.71,9.28,0.00
7.87,8.97,7.20,3.88,6.82,4.62,12.35,6.48,6.99,5.15,13.11,11.07,3.05,12.91,6.93,8.53,7.12,6.71,3.56,9.04,0.00
6.59,5.71,4.61,4.01,4.48,4.24,10.90,7.64,3.78,8.16,11.98,10.52,3.49,12.23,8.56,8.23,6.36,7.69,4.03,9.29,0.00
9.05,7.05,4.70,6.83,6.13,8.26,9.77,10.27,7.21,8.21,5.75,9.88,3.87,6.27,10.61,8.19,9.21,8.81,6.40,8.38,1.00
7.93,5.34,5.67,4.96,5.52,8.55,6.41,5.83,4.71,9.47,5.16,11.79,5.34,4.76,5.76,7.63,7.75,7.58,3.38,7.87,0.00
8.66,10.10,10.94,4.01,6.37,4.60,8.41,9.20,4.28,7.47,5.16,10.85,3.48,5.30,4.51,6.83,8.95,9.04,5.53,9.46,0.00
8.35,6.89,7.28,4.72,4.90,7.53,7.25,9.04,5.69,10.17,5.67,9.81,7.06,6.37,5.12,9.54,11.34,6.43,3.91,9.65,0.00
8.28,6.96,7.79,4.47,5.68,6.77,7.53,6.88,6.47,7.62,5.15,9.70,3.07,6.80,4.97,6.37,9.79,8.56,4.11,8.67,0.00
7.64,10.51,4.50,6.37,5.21,8.99,9.40,10.31,5.08,8.04,5.10,11.09,6.06,4.70,4.29,8.03,7.82,9.19,7.18,9.28,1.00
7.43,10.05,7.47,3.59,6.06,7.91,9.12,8.39,8.56,9.43,4.19,10.42,3.67,4.97,5.09,8.91,10.76,8.72,7.81,9.92,1.00
8.26,10.22,4.60,5.17,6.89,5.18,8.48,10.42,4.95,6.66,4.87,11.49,4.04,4.75,4.36,8.97,8.89,9.10,9.09,9.28,1.00
7.92,7.09,8.82,4.89,7.18,6.27,6.16,9.02,7.71,8.51,4.85,11.12,3.08,10.23,6.47,9.05,10.01,7.51,5.00,8.34,0.00
8.73,7.56,8.76,3.95,7.04,7.98,8.16,5.41,8.41,8.22,12.85,10.30,3.33,7.81,6.84,9.02,8.18,8.64,6.92,10.28,0.00
7.55,6.27,5.98,6.71,6.24,6.30,7.13,7.04,5.26,4.97,12.60,8.74,6.51,8.58,9.79,7.72,9.38,8.16,7.33,7.91,1.00
8.35,7.39,5.28,4.49,4.99,8.88,9.38,9.53,10.51,7.82,5.53,9.73,3.79,5.12,7.55,7.27,7.98,7.96,3.56,10.17,0.00
7.94,11.07,6.94,3.93,8.58,7.50,5.96,6.12,4.03,4.58,4.72,10.92,4.04,5.17,4.76,9.01,13.00,6.99,3.20,7.60,1.00
8.64,6.35,5.26,4.00,8.57,6.40,3.77,4.77,4.52,7.56,4.80,10.21,3.57,5.10,7.46,9.01,10.03,8.25,4.33,5.25,1.00
8.51,8.42,7.10,4.25,5.91,5.68,11.86,5.37,5.61,9.07,12.08,10.71,3.39,10.15,4.60,8.82,9.60,6.45,3.55,9.44,0.00
9.59,6.65,9.00,4.41,5.83,8.12,8.79,4.53,7.49,6.14,4.68,10.63,3.07,4.54,4.53,8.14,7.41,7.12,3.67,9.34,0.00
8.80,4.95,8.33,4.22,5.30,6.56,7.51,4.35,6.19,7.09,4.55,10.20,4.00,5.00,5.51,7.70,8.82,6.99,4.67,9.52,0.00
9.19,6.59,5.89,3.77,5.73,9.20,8.73,4.54,4.11,8.73,5.04,10.21,3.48,6.89,4.36,8.48,7.91,8.87,6.76,9.92,1.00
8.40,8.32,6.05,5.52,5.46,4.29,11.45,8.53,7.20,6.27,5.78,10.75,4.56,4.63,7.14,9.12,8.33,8.45,5.25,8.17,1.00
6.99,9.56,5.00,5.24,5.07,4.99,4.54,10.66,9.26,9.15,5.63,10.19,7.25,5.68,4.54,9.02,9.17,8.58,5.69,9.05,0.00
9.55,6.70,7.82,4.31,5.44,8.36,3.79,3.97,9.03,7.74,4.57,11.23,5.14,5.43,4.41,8.01,8.29,8.39,4.47,9.06,0.00
8.13,7.03,6.36,6.42,5.26,7.63,8.26,9.74,8.60,8.31,4.99,10.31,3.26,5.01,6.23,8.53,9.54,8.81,6.81,9.50,0.00
7.87,6.46,7.67,6.12,5.13,6.87,9.46,7.81,8.71,7.69,4.99,10.88,6.42,6.44,6.40,8.90,7.68,8.33,6.18,8.16,0.00
6.66,6.60,6.18,8.15,7.90,7.49,9.67,7.15,3.70,6.51,11.08,9.74,3.95,5.49,8.10,7.67,9.94,8.26,10.78,8.48,1.00
8.21,7.55,4.58,4.46,6.32,6.24,5.55,7.31,6.43,7.75,11.67,12.03,5.44,5.12,4.69,8.61,7.63,8.67,9.82,9.28,0.00
8.14,10.27,4.68,4.66,4.61,7.08,9.54,9.67,7.89,8.44,6.38,10.81,3.62,6.05,7.67,8.48,8.28,8.42,8.44,9.07,1.00
6.32,10.12,7.04,6.53,7.34,5.43,5.16,8.12,7.45,5.99,5.73,11.60,5.81,5.12,6.74,10.58,8.02,9.41,9.18,9.99,1.00
7.85,6.62,5.79,7.46,5.84,7.90,7.85,8.47,9.29,9.49,10.36,9.75,3.81,7.12,6.39,7.42,9.50,8.35,7.50,9.64,0.00
10.01,6.64,7.13,4.22,6.11,6.59,6.98,9.27,4.46,6.02,6.66,10.39,6.32,10.13,7.58,8.84,7.84,6.91,8.74,7.42,0.00
7.60,8.90,6.29,5.55,6.78,4.76,7.16,8.10,5.40,8.58,6.35,10.28,6.55,8.12,7.73,7.96,9.03,5.10,3.65,9.99,1.00
8.01,8.31,5.55,6.27,4.65,5.51,5.37,8.94,7.91,8.86,13.79,11.16,3.13,7.03,5.30,8.08,8.25,8.36,4.47,8.40,0.00
9.10,7.73,6.95,4.30,6.36,5.93,3.61,10.35,11.24,7.03,4.33,10.67,4.65,5.06,7.35,8.58,9.40,9.08,8.70,8.42,0.00
6.42,5.45,6.86,4.05,8.63,4.54,7.56,4.76,6.89,9.01,4.85,11.91,6.17,5.07,8.31,10.53,7.85,8.49,4.48,5.91,1.00
7.18,6.12,6.66,3.99,6.42,6.87,6.46,9.03,4.77,7.77,5.11,10.35,3.03,5.44,5.61,9.35,9.82,7.23,9.16,9.31,1.00
6.82,7.71,8.27,3.96,4.67,6.25,9.60,8.70,4.16,9.66,5.04,10.24,3.94,8.90,6.82,8.62,8.38,6.39,3.66,9.23,0.00
9.96,6.52,7.04,4.28,5.88,6.45,6.43,9.50,5.10,7.51,8.87,10.45,2.96,4.76,7.35,8.77,7.88,8.44,3.89,10.34,0.00
9.60,6.74,6.71,4.51,5.84,6.68,6.08,9.50,5.10,7.26,6.30,10.75,3.00,4.94,7.58,8.98,7.16,8.94,3.35,10.34,0.00
9.65,6.64,6.76,4.60,5.56,6.14,5.75,9.62,5.61,7.63,6.97,10.63,3.06,5.01,7.29,8.51,7.52,8.48,3.51,9.74,0.00
7.73,6.40,5.66,4.18,8.92,7.43,4.73,4.32,4.71,8.16,4.76,10.58,3.44,5.01,9.18,10.99,9.79,9.77,7.31,8.99,1.00
7.48,7.55,5.58,3.93,9.52,6.72,6.30,4.27,4.08,9.67,4.38,10.80,3.65,5.27,10.00,10.20,10.75,8.28,9.07,5.58,1.00
10.28,5.57,5.91,4.39,5.33,5.24,3.74,4.25,4.37,5.19,5.08,10.26,5.24,5.36,4.39,9.53,6.39,4.29,3.48,5.73,0.00
9.54,6.26,5.96,4.39,4.98,5.71,8.21,9.39,8.12,8.57,6.92,9.82,3.19,8.11,4.45,6.65,8.85,9.20,4.46,9.46,0.00
7.16,6.66,7.25,3.84,7.74,7.12,11.26,8.49,4.25,8.48,4.90,3.66,7.65,5.26,4.50,8.46,10.19,6.52,3.90,8.19,1.00
8.13,5.98,7.63,4.18,8.02,4.87,4.21,4.43,5.44,5.25,4.83,3.39,3.83,5.47,6.52,8.86,10.17,6.25,7.42,5.90,1.00
7.88,6.04,7.32,4.40,6.76,7.40,5.03,4.63,4.54,5.27,5.32,10.36,3.18,5.40,4.67,9.96,6.64,5.16,4.19,7.77,0.00
9.57,9.18,6.75,5.57,7.02,4.57,12.09,8.01,5.93,8.23,6.81,11.03,3.33,5.62,4.78,8.57,8.72,4.68,3.60,7.80,0.00
8.28,5.49,6.93,4.28,5.75,7.80,5.74,4.41,4.61,4.93,4.50,10.36,4.10,4.95,4.50,9.06,5.66,5.23,3.72,5.28,0.00
8.56,7.32,5.31,5.61,5.61,7.68,10.01,9.42,9.37,8.90,10.57,10.54,3.51,4.95,7.62,8.40,9.67,8.53,6.87,9.14,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.78,6.83,7.32,4.23,6.46,6.13,4.50,4.74,5.13,7.19,4.64,3.73,4.05,5.55,6.20,9.95,9.55,7.86,4.18,9.11,1.00
