10365_at,11343_at,117177_at,1278_at,150381_at,150967_at,1602_at,2213_at,221895_at,23220_at,2887_at,3887_at,390916_at,401233_at,4921_at,5349_at,54947_at,55026_at,6275_at,9569_at,label
8.90,10.03,6.29,3.81,9.60,7.18,3.69,3.91,4.76,10.31,8.58,6.35,10.28,6.55,4.80,8.12,7.73,4.25,8.59,9.99,1.00
8.31,9.07,5.55,4.34,9.15,5.76,3.85,3.91,5.51,7.65,8.86,13.79,11.16,3.13,4.64,7.03,5.30,3.59,9.41,8.40,0.00
7.73,9.62,6.95,4.08,8.85,6.46,3.94,3.85,5.93,5.90,7.03,4.33,10.67,4.65,4.73,5.06,7.35,3.33,6.97,8.42,0.00
5.45,5.37,6.86,4.26,3.27,6.41,8.58,4.20,4.54,4.59,9.01,4.85,11.91,6.17,4.74,5.07,8.31,3.42,10.48,5.91,1.00
6.12,6.27,6.66,4.22,8.59,5.34,4.97,3.85,6.87,9.57,7.77,5.11,10.35,3.03,6.33,5.44,5.61,7.86,11.03,9.31,1.00
7.71,9.89,8.27,4.11,7.73,6.34,4.20,4.35,6.25,10.21,9.66,5.04,10.24,3.94,4.78,8.90,6.82,3.33,11.80,9.23,0.00
6.52,5.26,7.04,4.02,9.63,6.60,3.64,3.79,6.45,8.98,7.51,8.87,10.45,2.96,4.70,4.76,7.35,3.36,6.09,10.34,0.00
6.74,5.12,6.71,4.10,10.00,6.70,3.68,3.77,6.68,8.62,7.26,6.30,10.75,3.00,4.55,4.94,7.58,3.20,6.59,10.34,0.00
6.64,5.92,6.76,3.90,10.15,6.49,3.80,4.17,6.14,8.27,7.63,6.97,10.63,3.06,4.73,5.01,7.29,3.43,6.09,9.74,0.00
6.40,5.48,5.66,4.01,8.86,5.89,10.16,4.60,7.43,8.78,8.16,4.76,10.58,3.44,4.67,5.01,9.18,8.07,12.65,8.99,1.00
7.55,8.47,5.58,4.08,7.86,6.41,7.81,4.13,6.72,7.10,9.67,4.38,10.80,3.65,4.66,5.27,10.00,3.64,11.37,5.58,1.00
5.57,9.62,5.91,4.32,9.18,5.77,3.92,12.42,5.24,8.19,5.19,5.08,10.26,5.24,5.05,5.36,4.39,3.66,5.62,5.73,0.00
6.26,4.81,5.96,4.11,9.14,5.96,4.48,3.76,5.71,5.20,8.57,6.92,9.82,3.19,4.73,8.11,4.45,3.45,7.11,9.46,0.00
6.66,10.67,7.25,3.89,3.52,6.49,3.66,3.72,7.12,9.11,8.48,4.90,3.66,7.65,5.56,5.26,4.50,3.64,7.36,8.19,1.00
5.98,5.32,7.63,4.32,7.35,7.50,3.69,4.20,4.87,5.00,5.25,4.83,3.39,3.83,4.89,5.47,6.52,3.37,11.56,5.90,1.00
6.04,5.86,7.32,4.39,8.33,6.27,3.88,9.23,7.40,9.45,5.27,5.32,10.36,3.18,5.46,5.40,4.67,4.58,5.75,7.77,0.00
9.18,5.34,6.75,4.37,8.29,5.23,3.69,3.94,4.57,7.42,8.23,6.81,11.03,3.33,4.73,5.62,4.78,3.35,7.14,7.80,0.00
5.49,8.41,6.93,4.41,9.36,6.79,3.80,9.30,7.80,8.69,4.93,4.50,10.36,4.10,5.23,4.95,4.50,3.57,5.63,5.28,0.00
7.32,7.26,5.31,4.49,9.70,6.96,3.72,4.02,7.68,5.99,8.90,10.57,10.54,3.51,5.01,4.95,7.62,6.05,11.87,9.14,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.83,6.20,7.32,4.42,8.12,6.16,4.24,4.10,6.13,7.64,7.19,4.64,3.73,4.05,4.77,5.55,6.20,3.55,5.68,9.11,1.00
6.96,6.14,6.46,4.20,8.11,6.86,3.66,4.34,6.02,11.43,4.48,5.80,10.24,5.99,4.76,11.22,9.83,3.60,11.81,8.99,1.00
6.45,7.95,6.11,4.07,3.42,6.16,3.81,4.21,4.42,11.37,7.48,4.86,10.76,4.70,4.81,10.84,6.93,3.35,9.93,8.66,1.00
7.45,7.91,4.62,9.52,10.44,6.37,3.77,4.38,7.27,7.69,8.58,6.18,10.75,5.82,7.70,8.76,9.74,5.78,7.70,8.23,0.00
6.21,9.37,6.48,7.13,9.69,6.14,3.68,3.98,6.41,10.18,5.59,13.27,9.58,5.08,4.83,10.92,6.73,6.27,8.31,9.02,0.00
8.31,4.81,4.92,4.05,10.08,4.96,3.78,3.59,8.27,6.86,8.55,6.11,10.80,6.09,5.09,5.03,6.54,3.59,8.19,9.05,0.00
6.66,4.82,6.50,4.06,9.52,7.87,8.42,4.49,9.86,4.63,7.85,5.08,10.57,4.95,4.69,5.12,4.45,3.47,11.32,8.79,0.00
9.13,5.29,6.23,4.23,3.49,7.21,4.58,8.14,6.60,7.69,8.23,4.71,10.71,3.76,5.20,5.27,8.35,3.50,9.95,7.90,1.00
4.73,4.59,4.94,4.06,7.54,9.14,8.49,3.86,9.55,4.44,4.37,4.44,6.51,3.37,9.29,4.89,4.82,4.36,5.62,9.88,1.00
8.04,8.76,4.92,4.24,9.22,6.52,8.38,3.69,7.37,10.25,4.54,4.65,10.09,3.42,8.10,5.03,5.82,3.44,5.82,10.70,1.00
8.00,10.32,7.60,4.17,10.00,5.88,3.61,4.26,4.62,7.68,6.01,11.20,9.82,3.32,4.94,11.68,6.77,3.37,13.36,9.93,0.00
7.76,8.61,7.27,3.99,8.96,6.36,8.03,4.29,4.23,11.07,4.91,5.51,10.11,3.72,4.55,10.51,7.56,3.35,13.04,10.13,1.00
